"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_TKE","Adjoint_Omega","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
7100, 1.835722689035420e-01, -3.768002243035100e-02, -7.580983837015676e+00, -1.198333947094962e-04, 3.787055570175600e-04, 2.761269330152908e-05, 2.290213698400847e-07, -1.540984246709728e-13, -1.038561203610145e+01, -3.284346749348538e+00, 0.000000000000000e+00
7101, 1.836760759318370e-01, -3.800941806672400e-02, -7.569673196235677e+00, -1.201333781729666e-04, 3.826238791409022e-04, 2.759018429109800e-05, 2.296960179026696e-07, -1.541361825306859e-13, -1.038535878657046e+01, -3.259112712329826e+00, 0.000000000000000e+00
7102, 1.837791844992130e-01, -3.833897780484100e-02, -7.564677670985549e+00, -1.219545800389384e-04, 3.912439653019942e-04, 2.758604728719538e-05, 2.328215910705541e-07, -1.555601392254773e-13, -1.047690066316742e+01, -3.266332810194573e+00, 0.000000000000000e+00
7103, 1.838819638611520e-01, -3.866979046187100e-02, -7.569843290905956e+00, -1.232767057766490e-04, 3.982422188850312e-04, 2.760954128543428e-05, 2.343996368412501e-07, -1.559793265001814e-13, -1.051897472978370e+01, -3.238694898802279e+00, 0.000000000000000e+00
7104, 1.839836714251800e-01, -3.899936853512900e-02, -7.533195723638500e+00, -1.239218840427614e-04, 4.031048460072536e-04, 2.746079990754701e-05, 2.341282096451139e-07, -1.548611264861978e-13, -1.043922538499413e+01, -3.214752074839326e+00, 0.000000000000000e+00
7105, 1.840844739574610e-01, -3.932814558858000e-02, -7.541947185982698e+00, -1.225793416913793e-04, 4.007216636316702e-04, 2.745995611303922e-05, 2.358114698309596e-07, -1.555000447002369e-13, -1.049713087199082e+01, -3.220463694270306e+00, 0.000000000000000e+00
7106, 1.841849933138960e-01, -3.965827179422400e-02, -7.564941940244664e+00, -1.196094815381223e-04, 3.941798176830289e-04, 2.752162948289860e-05, 2.326478542159008e-07, -1.551500472181070e-13, -1.049913637877904e+01, -3.187104265938993e+00, 0.000000000000000e+00
7107, 1.842849837340860e-01, -3.998926222458300e-02, -7.576009543627206e+00, -1.187148311150783e-04, 3.946483617944788e-04, 2.755930082392964e-05, 2.320544617960258e-07, -1.547783550802673e-13, -1.043993328842061e+01, -3.142981790255591e+00, 0.000000000000000e+00
7108, 1.843842138994810e-01, -4.032067374063500e-02, -7.590980623989786e+00, -1.177200058027209e-04, 3.949170740058630e-04, 2.759891235589131e-05, 2.305247424853740e-07, -1.531581592053320e-13, -1.035318515223078e+01, -3.088123372755441e+00, 0.000000000000000e+00
7109, 1.844827411023260e-01, -4.065300286030900e-02, -7.611620281168205e+00, -1.161184604649520e-04, 3.935621191434129e-04, 2.765873222092872e-05, 2.282704785676441e-07, -1.515305645293316e-13, -1.026331676101601e+01, -3.028628905141487e+00, 0.000000000000000e+00
7110, 1.845806252041080e-01, -4.098673871330700e-02, -7.634725569762769e+00, -1.152035469270274e-04, 3.947926203153695e-04, 2.772752450441328e-05, 2.255665239997790e-07, -1.505679601752280e-13, -1.014400048562162e+01, -2.962911978019010e+00, 0.000000000000000e+00
7111, 1.846776640735450e-01, -4.132148377159100e-02, -7.654929190267177e+00, -1.111997640948584e-04, 3.856358702009758e-04, 2.774773273772616e-05, 2.182141982923305e-07, -1.454365963800523e-13, -9.848581691964167e+00, -2.839116112305259e+00, 0.000000000000000e+00
7112, 1.847737062503120e-01, -4.165704507659400e-02, -7.679491927939698e+00, -1.046651980193388e-04, 3.677055386522954e-04, 2.780074222049819e-05, 2.057219284551066e-07, -1.375037252753026e-13, -9.284851801095915e+00, -2.642856535549302e+00, 0.000000000000000e+00
7113, 1.848688199984230e-01, -4.199409800572800e-02, -7.692216868677590e+00, -9.880089139584276e-05, 3.522016763434805e-04, 2.780826623984788e-05, 1.938630887794907e-07, -1.286118713515654e-13, -8.717041472048443e+00, -2.440520322767738e+00, 0.000000000000000e+00
7114, 1.849625503365430e-01, -4.233147330133000e-02, -7.681099904096018e+00, -9.299770311601820e-05, 3.369440207200860e-04, 2.775988767341142e-05, 1.798518365850863e-07, -1.184748099174209e-13, -8.004839239801347e+00, -2.208789148432661e+00, 0.000000000000000e+00
7115, 1.850549531042270e-01, -4.266940222203100e-02, -7.679016015421054e+00, -9.121159414575242e-05, 3.353035811482017e-04, 2.773716949142354e-05, 1.705424142390782e-07, -1.154153203330177e-13, -7.793246204181680e+00, -2.117372358672891e+00, 0.000000000000000e+00
7116, 1.851465388311370e-01, -4.300906542985200e-02, -7.655333690940150e+00, -8.879111349930925e-05, 3.307209128173866e-04, 2.765317106401294e-05, 1.639370869927467e-07, -1.100052746538120e-13, -7.391032640807032e+00, -1.983042369022758e+00, 0.000000000000000e+00
7117, 1.852370239619660e-01, -4.334861021888800e-02, -7.613883205684033e+00, -8.837751196692066e-05, 3.326356807654980e-04, 2.750538696885937e-05, 1.597139346761806e-07, -1.061588286594406e-13, -7.160466233419768e+00, -1.902361415482851e+00, 0.000000000000000e+00
7118, 1.853266887338710e-01, -4.368807014161000e-02, -7.565492438981779e+00, -9.029599727346653e-05, 3.425060156048958e-04, 2.733846149767785e-05, 1.589060496477062e-07, -1.094977261339015e-13, -7.334215474446324e+00, -1.937577598665233e+00, 0.000000000000000e+00
7119, 1.854159186083870e-01, -4.402768095002000e-02, -7.531035992962996e+00, -9.338006805585094e-05, 3.551829876946858e-04, 2.721253837121203e-05, 1.569850370540198e-07, -1.098896107294741e-13, -7.256569861021345e+00, -1.906819454837096e+00, 0.000000000000000e+00
7120, 1.855050349827390e-01, -4.436744148919900e-02, -7.501524847934117e+00, -9.314778360191879e-05, 3.536137173632372e-04, 2.707722270924828e-05, 1.513982715437392e-07, -1.073720794396816e-13, -7.234804050927298e+00, -1.909085724409741e+00, 0.000000000000000e+00
7121, 1.855943760772690e-01, -4.470753999042900e-02, -7.483641228260800e+00, -8.976589321411940e-05, 3.411826276384635e-04, 2.697779559068620e-05, 1.471341003201217e-07, -1.060012188158576e-13, -6.860631511946692e+00, -1.807389405939319e+00, 0.000000000000000e+00
7122, 1.856842737727650e-01, -4.504820384706200e-02, -7.470245926822927e+00, -8.867176310748668e-05, 3.347895033236052e-04, 2.689931809406665e-05, 1.445270659810465e-07, -1.037331856764149e-13, -6.793740928821002e+00, -1.800898223839341e+00, 0.000000000000000e+00
7123, 1.857749269817000e-01, -4.538901773650300e-02, -7.445139562103741e+00, -8.675513579372851e-05, 3.238042851428930e-04, 2.677693941485124e-05, 1.445040970110892e-07, -1.031396742060861e-13, -6.745551405366800e+00, -1.806807194835058e+00, 0.000000000000000e+00
7124, 1.858664688491410e-01, -4.572895228406400e-02, -7.424436356020484e+00, -8.460031590559690e-05, 3.107481961719780e-04, 2.670302097725468e-05, 1.436226579626081e-07, -1.035455767388365e-13, -6.786527228679965e+00, -1.844488183035111e+00, 0.000000000000000e+00
7125, 1.859595483684500e-01, -4.606893156051600e-02, -7.432292704030982e+00, -8.659674400635954e-05, 3.130944039374023e-04, 2.676736196034484e-05, 1.473263541902582e-07, -1.039505912308709e-13, -6.729922761122610e+00, -1.857844077802767e+00, 0.000000000000000e+00
7126, 1.860544332529340e-01, -4.640981803459700e-02, -7.451812145027794e+00, -8.897199392791659e-05, 3.165831623263594e-04, 2.680973073284083e-05, 1.543573980926198e-07, -1.057232766827669e-13, -6.987567893655076e+00, -1.960852282782713e+00, 0.000000000000000e+00
7127, 1.861506694444520e-01, -4.675091164607600e-02, -7.461600172457556e+00, -8.728822441435129e-05, 3.070678793584480e-04, 2.689919928201044e-05, 1.588435459840059e-07, -1.126645405683478e-13, -7.985931907636190e+00, -2.264943833570398e+00, 0.000000000000000e+00
7128, 1.862477531309990e-01, -4.709197721634900e-02, -7.487651778669490e+00, -9.264674965975172e-05, 3.244793450864760e-04, 2.703652330894603e-05, 1.726233346394570e-07, -1.159006557700074e-13, -6.773686966676173e+00, -1.970436142674617e+00, 0.000000000000000e+00
7129, 1.863450757665620e-01, -4.743347410138100e-02, -7.541012283926288e+00, -9.459219574764001e-05, 3.322418568831602e-04, 2.720533454638086e-05, 1.866246397061895e-07, -1.198034018285399e-13, -7.883602198148861e+00, -2.235191714977196e+00, 0.000000000000000e+00
7130, 1.864421287741840e-01, -4.777664460451400e-02, -7.613597461594736e+00, -8.816773844478951e-05, 3.149032106323019e-04, 2.756610347089934e-05, 1.903779645214223e-07, -1.159259720187772e-13, -7.590778528570534e+00, -2.128206504168957e+00, 0.000000000000000e+00
7131, 1.865381395100980e-01, -4.812276291101600e-02, -7.652529241162771e+00, -8.254769109108217e-05, 3.007984240815039e-04, 2.778518716822601e-05, 1.840080420144201e-07, -1.087186315453975e-13, -7.155853061506563e+00, -1.962335871996208e+00, 0.000000000000000e+00
7132, 1.866318762825260e-01, -4.846943334576600e-02, -7.614900558800668e+00, -7.832146496815911e-05, 2.913350040483300e-04, 2.780284459625065e-05, 1.815841401970271e-07, -1.043610646441771e-13, -6.836501177951015e+00, -1.832652348616580e+00, 0.000000000000000e+00
7133, 1.867225939101310e-01, -4.881035641267200e-02, -7.070933342599009e+00, -6.554854603548433e-05, 2.492810431510338e-04, 2.598005769920330e-05, 1.650692512756334e-07, -8.797676902412144e-14, -5.805829748653600e+00, -1.480762211802754e+00, 0.000000000000000e+00
7134, 1.867983986214170e-01, -4.910828074775700e-02, -5.718849405953567e+00, -4.929007061217232e-05, 1.994412071879839e-04, 2.129169699582470e-05, 1.360607151921788e-07, -6.511959252491225e-14, -4.958081022178582e+00, -1.173497658832751e+00, 0.000000000000000e+00
7135, 1.868492870674470e-01, -4.932874437454400e-02, -4.236162801642440e+00, -1.708426949484814e-05, 7.327905619649241e-05, 1.592112632250575e-05, 9.882026491658589e-08, -3.491998466392191e-14, -1.234955824830049e+00, 3.652715708709455e-02, 0.000000000000000e+00
7136, 1.868868019391180e-01, -4.949310048519600e-02, -3.325134013087408e+00, -3.778603987731259e-05, 1.574730208269914e-04, 1.287818650030005e-05, 8.644466547868014e-08, -9.649683523989994e-15, -9.652418265881370e-01, -2.105262485722635e-01, 0.000000000000000e+00
7137, 1.869215010583270e-01, -4.963058921669700e-02, -2.962735154915455e+00, 1.123446098548464e-05, -4.732567353090221e-05, 1.154365515677317e-05, 1.120960328543434e-07, 7.059889061548267e-15, 2.548362929528878e+00, 9.067504021155700e-01, 0.000000000000000e+00
7138, 1.869567986445110e-01, -4.975629844890200e-02, -2.756425326814933e+00, -1.675759956307026e-04, 6.523034316049097e-04, 1.164367203828171e-05, 2.269265564494128e-07, 5.445186655303470e-14, 1.368303771383936e+00, 9.361288004388707e-01, 0.000000000000000e+00
7139, 1.869858799395390e-01, -4.987775581337100e-02, -2.615242677207563e+00, -1.725329778656425e-04, 1.157795815006409e-03, 1.150069029096355e-05, 1.857114827828512e-07, 5.758546468473322e-14, -3.915513074726013e+00, 7.409754749265156e-01, 0.000000000000000e+00
7140, 1.869988591593400e-01, -5.000048176333200e-02, -2.543675876252816e+00, 7.464006134682276e-06, 1.851530611312020e-03, 1.085467806606725e-05, 1.179373411910026e-07, 5.303686811582554e-14, 1.301735014366553e+00, 3.429842107615527e+00, 0.000000000000000e+00
7141, 1.869893865913280e-01, -5.012356934295100e-02, -2.484377537515875e+00, 2.631795490879502e-04, 2.160657658643378e-03, 9.332891660520213e-06, 6.363060986539235e-09, 4.555799960937993e-14, 1.285632357786280e+01, -2.788396251389285e+00, 0.000000000000000e+00
7142, 1.869676423982540e-01, -5.024510477767400e-02, -2.383956563991166e+00, 5.117825573941919e-04, 1.546895229889061e-03, 8.410349017876897e-06, -1.015918894424865e-07, 1.923429727273597e-14, 2.378473376300339e+00, 2.668834415773291e-01, 0.000000000000000e+00
7143, 1.869129433484620e-01, -5.035542778332500e-02, -2.357956187035449e+00, 4.953382080416901e-04, 8.766189127590450e-04, 7.987630098278275e-06, -1.162095782827754e-07, 1.583255005690051e-14, 7.558199049467171e-01, -1.808824087335986e+00, 0.000000000000000e+00
7144, 1.868430148415380e-01, -5.045646724764200e-02, -2.322122370927262e+00, 3.577847545615600e-04, 4.125821742218744e-04, 8.228779974531947e-06, -9.471265401590893e-08, 1.547449470423369e-14, 3.249772427810470e+00, -1.242972189812963e+00, 0.000000000000000e+00
7145, 1.867513280047770e-01, -5.053854446132100e-02, -2.349600092603204e+00, 1.878456677364808e-04, 1.513542400689580e-04, 8.169113800780069e-06, -2.213123387766678e-08, 8.765163067392479e-15, -2.131486520740431e+00, 1.441713740591444e+00, 0.000000000000000e+00
7146, 1.866440476606530e-01, -5.060028452405500e-02, -2.398826135473552e+00, 5.050677527345871e-05, 2.713340410340078e-05, 8.422748715973922e-06, -2.727058134365830e-09, 3.359921857864863e-15, 1.062372814744020e+00, -4.138248741712655e-01, 0.000000000000000e+00
7147, 1.865257578849830e-01, -5.064009437357500e-02, -2.392765461061011e+00, -1.724778303994495e-04, -4.244539863897431e-05, 8.374460712246696e-06, -2.156323890589675e-08, -3.867397441668375e-15, 7.698384271773825e-02, 2.098071783084290e-01, 0.000000000000000e+00
7148, 1.864009588610080e-01, -5.065471418955800e-02, -2.293641010797698e+00, -9.133147839723155e-05, 7.914536840959413e-06, 8.062784252235259e-06, -7.704269557656487e-08, -3.049192339949909e-15, 1.070759011544164e+00, 1.470637839443362e+01, 0.000000000000000e+00
7149, 1.862752957937820e-01, -5.064340038420700e-02, -2.318378279929850e+00, -1.111809940352464e-03, 2.641697306830006e-04, 7.383119613571657e-06, -2.803588478821896e-07, 2.752947944239702e-15, -2.245207854179338e+00, -1.464983278474789e+01, 0.000000000000000e+00
7150, 1.861543502514220e-01, -5.060700628018700e-02, -2.274233219922913e+00, -1.992095643301071e-03, 9.716492907242167e-04, 7.173031809135841e-06, -3.130126980712289e-07, 1.575204318095580e-14, 8.952559937334414e+00, 4.575546518645358e+00, 0.000000000000000e+00
7151, 1.860443750338860e-01, -5.054541640919500e-02, -2.229470975218719e+00, -3.568446436570747e-03, 2.716265347380018e-03, 7.916558121981852e-06, -3.776142942227609e-07, 5.505318276944463e-14, -1.839736011799613e+01, -3.319678497511793e+01, 0.000000000000000e+00
7152, 1.859523940548610e-01, -5.046008449384500e-02, -2.644566247576805e+00, -3.397760775933659e-03, 3.782744468965053e-03, 1.241784176597450e-05, 2.505876555883177e-07, 1.711837489016013e-13, -1.786133114679670e+01, -6.761736387593948e+00, 0.000000000000000e+00
7153, 1.858776802004430e-01, -5.035953316899100e-02, -2.754483025095989e+00, -1.778236402774944e-03, 2.574529192358344e-03, 1.606391261912352e-05, 3.155239282033337e-07, 1.585959487719252e-13, -1.222842266743470e+01, -3.333863449049744e+00, 0.000000000000000e+00
7154, 1.858148242810820e-01, -5.025104697157200e-02, -3.104206476442043e+00, -7.813063864504401e-04, 1.418282961692093e-03, 1.689697480367213e-05, 4.148413380707247e-07, 1.728046592027658e-13, 1.013172746243924e-01, 3.740286804631253e+00, 0.000000000000000e+00
7155, 1.857591883261600e-01, -5.013770239088000e-02, -3.287695523810807e+00, -3.054034938560239e-04, 6.387298819948324e-04, 1.576362928914954e-05, 3.977553339182189e-07, 1.539137738215436e-13, 2.304072201971104e+00, 3.416325964116029e+00, 0.000000000000000e+00
7156, 1.857075231953680e-01, -5.001841782934700e-02, -3.477707909637124e+00, -4.999705549867812e-05, 1.227494178059542e-04, 1.438135995373464e-05, 2.434918556412453e-07, 1.109309163938739e-13, -8.175455836280317e+00, -4.613516326576730e-01, 0.000000000000000e+00
7157, 1.856555725073620e-01, -4.988938762425600e-02, -3.749660388698497e+00, 7.341254869751121e-05, -1.827319901458020e-04, 1.429918009194468e-05, 7.744346826705254e-08, 7.105003636656701e-14, -1.379132280734800e+01, -8.995790703228646e+00, 0.000000000000000e+00
7158, 1.855967228692210e-01, -4.974274709105100e-02, -4.362013179646854e+00, 7.011344732781861e-05, -1.725652111176452e-04, 1.590141752248967e-05, 1.035175863315788e-08, 2.995282468907664e-14, -1.170897058652946e+00, -6.460149391781729e-02, 0.000000000000000e+00
7159, 1.855202794593450e-01, -4.955705467219700e-02, -5.539085287195976e+00, 3.084466221293407e-05, -7.439768749220387e-05, 1.969187434031710e-05, 5.896969808545174e-08, -1.861847572063732e-14, 5.899927969018288e+00, 2.307397709579723e+00, 0.000000000000000e+00
7160, 1.854157337625540e-01, -4.930511577398500e-02, -6.971427964942367e+00, -5.997264580453507e-06, 1.528334228038051e-05, 2.443778155486418e-05, 1.654964303507558e-07, -8.338903524796257e-14, 4.931538632590084e+00, 2.164734226130190e+00, 0.000000000000000e+00
7161, 1.852850834610020e-01, -4.898086290234100e-02, -7.788850091043817e+00, -4.097751146279486e-05, 1.028260390797182e-04, 2.705380638627891e-05, 2.532630143669435e-07, -1.276713745640810e-13, 8.929450437602133e+00, 3.352776531424900e+00, 0.000000000000000e+00
7162, 1.851515904547870e-01, -4.863755705115300e-02, -7.787562838151771e+00, -2.916322019786597e-05, 7.636260830362393e-05, 2.676056519492896e-05, 2.405718932070451e-07, -1.295083709848871e-13, 5.801255403953135e+00, 2.041864813461823e+00, 0.000000000000000e+00
7163, 1.850190225712400e-01, -4.829452629432300e-02, -7.478816747077424e+00, -4.224044244207708e-05, 1.090116956802641e-04, 2.559429750655040e-05, 2.249651736978567e-07, -1.228011091710521e-13, 7.046420960007215e+00, 2.719698491244581e+00, 0.000000000000000e+00
7164, 1.848859930007350e-01, -4.795510718711000e-02, -7.314229440066344e+00, -4.589415026440090e-05, 1.163805023497861e-04, 2.491186682312888e-05, 2.173890992664351e-07, -1.113738406339549e-13, 6.248512841214985e+00, 2.466375664197334e+00, 0.000000000000000e+00
7165, 1.847520277259130e-01, -4.761809711612500e-02, -7.162135523950840e+00, -4.857856522105682e-05, 1.215888731485649e-04, 2.432577352737751e-05, 2.114729525609126e-07, -1.066740990036848e-13, 5.901957886753321e+00, 2.347723834025374e+00, 0.000000000000000e+00
7166, 1.846166672042540e-01, -4.728176730371700e-02, -7.091528395272895e+00, -5.007883452058412e-05, 1.238759239952693e-04, 2.403033595043809e-05, 2.064605748794167e-07, -1.022076165352337e-13, 5.576338002879071e+00, 2.257167839698546e+00, 0.000000000000000e+00
7167, 1.844794931802430e-01, -4.694485014553500e-02, -7.011056551965095e+00, -5.047686459933007e-05, 1.234581669250615e-04, 2.371217495450790e-05, 2.014036035802786e-07, -9.784317562614783e-14, 5.291228247740047e+00, 2.157626252014846e+00, 0.000000000000000e+00
7168, 1.843412925987690e-01, -4.660940159445600e-02, -6.922398676020797e+00, -5.179891356929361e-05, 1.252165015945594e-04, 2.337274416481410e-05, 1.922997935852808e-07, -1.000476903473194e-13, 5.333345797719577e+00, 2.201392761587942e+00, 0.000000000000000e+00
7169, 1.842021784674460e-01, -4.627579887071100e-02, -6.836458556521721e+00, -5.118635618070192e-05, 1.222889356162482e-04, 2.304764220841630e-05, 1.853256940046319e-07, -9.568188164903649e-14, 5.058530689767232e+00, 2.114907022113824e+00, 0.000000000000000e+00
7170, 1.840620006272870e-01, -4.594374039933300e-02, -6.759649783090913e+00, -5.038980091662016e-05, 1.189785893538445e-04, 2.275249684610145e-05, 1.795369910204599e-07, -9.149516757232778e-14, 4.807290108291409e+00, 2.029860449454617e+00, 0.000000000000000e+00
7171, 1.839211806271620e-01, -4.561411678243000e-02, -6.669034503370741e+00, -4.988705167986260e-05, 1.164345982290025e-04, 2.241627972910653e-05, 1.741348757072798e-07, -8.741197930822662e-14, 4.560039996121309e+00, 1.953534190629935e+00, 0.000000000000000e+00
7172, 1.837800333240370e-01, -4.528749737276700e-02, -6.604534180736702e+00, -4.979824580411574e-05, 1.149104569944397e-04, 2.217414715808415e-05, 1.700277909530702e-07, -8.393945084639830e-14, 4.352087461796897e+00, 1.882881551460471e+00, 0.000000000000000e+00
7173, 1.836375774427190e-01, -4.496147924280000e-02, -6.572240743266359e+00, -4.940684127940564e-05, 1.127498640927759e-04, 2.204528482906972e-05, 1.669819498509426e-07, -8.135936800566139e-14, 4.178276054446973e+00, 1.831664766056909e+00, 0.000000000000000e+00
7174, 1.834935072943140e-01, -4.463526603095200e-02, -6.547867919574042e+00, -4.882846765661505e-05, 1.102249723365044e-04, 2.194038061706420e-05, 1.642122841436201e-07, -7.897038381154207e-14, 4.032947624100504e+00, 1.785777176234765e+00, 0.000000000000000e+00
7175, 1.833481030972640e-01, -4.430934428372000e-02, -6.516299930214799e+00, -4.844871532388012e-05, 1.082273619968534e-04, 2.181272124970684e-05, 1.615188564234285e-07, -7.650920766913196e-14, 3.885543376738148e+00, 1.738773270175888e+00, 0.000000000000000e+00
7176, 1.832015396236430e-01, -4.398393667855400e-02, -6.482743185827933e+00, -4.833464598225531e-05, 1.069620764130005e-04, 2.168187131910035e-05, 1.591607974637431e-07, -7.412373902041658e-14, 3.743611347682521e+00, 1.691626725702170e+00, 0.000000000000000e+00
7177, 1.830539559889760e-01, -4.365917844246800e-02, -6.445010662707140e+00, -4.801957015623169e-05, 1.053567330961530e-04, 2.154049585030140e-05, 1.567124923218002e-07, -7.176733397884031e-14, 3.601725123075371e+00, 1.642413143581912e+00, 0.000000000000000e+00
7178, 1.829055512334150e-01, -4.333536988589400e-02, -6.404137893117561e+00, -4.776611085502701e-05, 1.039493377982771e-04, 2.139035487163866e-05, 1.540699954057911e-07, -6.930723273871674e-14, 3.463623889087029e+00, 1.593537147470048e+00, 0.000000000000000e+00
7179, 1.827562988031070e-01, -4.301265482651900e-02, -6.369628407936110e+00, -4.730148278669923e-05, 1.019426280072791e-04, 2.126513696811394e-05, 1.509291540340385e-07, -6.697105440804439e-14, 3.325655468932318e+00, 1.544260371092564e+00, 0.000000000000000e+00
7180, 1.826057277304180e-01, -4.269039522039700e-02, -6.333928526017686e+00, -4.603138829684316e-05, 9.810328896518740e-05, 2.113578868510124e-05, 1.468082209343323e-07, -6.469694307332984e-14, 3.183882002912668e+00, 1.494730448250111e+00, 0.000000000000000e+00
7181, 1.824540862727790e-01, -4.236949668895100e-02, -6.275166054240498e+00, -4.514479223995673e-05, 9.506784106235416e-05, 2.092335522098280e-05, 1.425513837646283e-07, -6.216237727250779e-14, 3.053004602096141e+00, 1.448137137290598e+00, 0.000000000000000e+00
7182, 1.823021547905180e-01, -4.205192819658400e-02, -6.223642971124681e+00, -4.514732412620556e-05, 9.387480061230425e-05, 2.073942742433974e-05, 1.391723758564700e-07, -5.988168931436955e-14, 2.925247798390168e+00, 1.405755956625184e+00, 0.000000000000000e+00
7183, 1.821486779805670e-01, -4.173526264754400e-02, -6.211418394603749e+00, -4.478257419961121e-05, 9.198070917125623e-05, 2.068925876090371e-05, 1.370936520422632e-07, -5.843896119432852e-14, 2.826852726964649e+00, 1.377261892348804e+00, 0.000000000000000e+00
7184, 1.819931529074940e-01, -4.141818050393900e-02, -6.213338861935729e+00, -4.445708912292784e-05, 9.031147847335859e-05, 2.067947745328244e-05, 1.358953100447253e-07, -5.719822078296635e-14, 2.760649938956593e+00, 1.359731640664130e+00, 0.000000000000000e+00
7185, 1.818357806074060e-01, -4.110067364139600e-02, -6.205726718366765e+00, -4.383809949959899e-05, 8.815426540137611e-05, 2.064103718871030e-05, 1.340376066447691e-07, -5.582456872104681e-14, 2.675093362683433e+00, 1.330616344336184e+00, 0.000000000000000e+00
7186, 1.816772139131960e-01, -4.078362186107500e-02, -6.169671477838047e+00, -4.323894714401698e-05, 8.620304179484851e-05, 2.050519324942428e-05, 1.321920611558533e-07, -5.416844801849437e-14, 2.588227094145778e+00, 1.298490535782709e+00, 0.000000000000000e+00
7187, 1.815186099993990e-01, -4.046886756527700e-02, -6.125492141756001e+00, -4.298009490339800e-05, 8.511078989831225e-05, 2.034697668428640e-05, 1.304581399730114e-07, -5.246657429074919e-14, 2.495853818695400e+00, 1.260910575172048e+00, 0.000000000000000e+00
7188, 1.813596296639140e-01, -4.015531093633500e-02, -6.101429779267521e+00, -4.262007204382903e-05, 8.389450432971900e-05, 2.025774243310478e-05, 1.289431484598079e-07, -5.083905487485627e-14, 2.407491567745845e+00, 1.223813884481047e+00, 0.000000000000000e+00
7189, 1.811996509856500e-01, -3.984173626453000e-02, -6.091700795387959e+00, -4.225888361154711e-05, 8.266305028791762e-05, 2.021687094672825e-05, 1.268975829381134e-07, -4.909221269455561e-14, 2.325503495527686e+00, 1.190131044606173e+00, 0.000000000000000e+00
7190, 1.810385255717360e-01, -3.952809753715900e-02, -6.052997403411274e+00, -4.215799124508532e-05, 8.185782128037971e-05, 2.008302586558029e-05, 1.220454498907073e-07, -5.055755278339447e-14, 2.361565773629367e+00, 1.217560633536456e+00, 0.000000000000000e+00
7191, 1.808775036585470e-01, -3.921704673367200e-02, -6.002582028809407e+00, -4.082297301515442e-05, 7.862112641674425e-05, 1.990540762374825e-05, 1.176476326511175e-07, -4.840694913549761e-14, 2.260446346429528e+00, 1.174577284849396e+00, 0.000000000000000e+00
7192, 1.807159948499050e-01, -3.890763766130900e-02, -5.989322737509490e+00, -4.011717157876709e-05, 7.658141841844706e-05, 1.985063077198312e-05, 1.146520283313270e-07, -4.652585007280399e-14, 2.165489211639028e+00, 1.134803020569969e+00, 0.000000000000000e+00
7193, 1.805524720264460e-01, -3.859718179410000e-02, -5.986040222743453e+00, -3.942375090825670e-05, 7.455605993720853e-05, 1.983032799687108e-05, 1.119080045501317e-07, -4.487311773599543e-14, 2.075793763586136e+00, 1.098092022972375e+00, 0.000000000000000e+00
7194, 1.803877946061040e-01, -3.828750710197500e-02, -5.954774238347516e+00, -3.842987899498149e-05, 7.198645119466462e-05, 1.971661756701054e-05, 1.086813878193925e-07, -4.309552287201868e-14, 1.983080767947355e+00, 1.059127768089553e+00, 0.000000000000000e+00
7195, 1.802225957064000e-01, -3.797979497608200e-02, -5.920809991696202e+00, -3.797281862202232e-05, 7.046262044824071e-05, 1.959414332928571e-05, 1.060289203503329e-07, -4.137855719137339e-14, 1.898703309093124e+00, 1.023531314489154e+00, 0.000000000000000e+00
7196, 1.800564692758630e-01, -3.767324354858800e-02, -5.898826204595647e+00, -3.739171659436920e-05, 6.873733300915950e-05, 1.951408326626279e-05, 1.034840816860763e-07, -3.981101767003197e-14, 1.814782983885196e+00, 9.876355012906385e-01, 0.000000000000000e+00
7197, 1.798892155179330e-01, -3.736745598535600e-02, -5.882280971494718e+00, -3.668538468892514e-05, 6.682175011640786e-05, 1.945097379700389e-05, 1.011016917931555e-07, -3.834780097801579e-14, 1.740070638835595e+00, 9.556685719522179e-01, 0.000000000000000e+00
7198, 1.797207959155400e-01, -3.706234078666700e-02, -5.866686484315909e+00, -3.634783077008721e-05, 6.560876087627426e-05, 1.939126441048013e-05, 9.918599942937807e-08, -3.698358580019799e-14, 1.673303058482795e+00, 9.273458854669751e-01, 0.000000000000000e+00
7199, 1.795512267923410e-01, -3.675790778831600e-02, -5.850441310663964e+00, -3.543503752423051e-05, 6.338186416592214e-05, 1.933109801495116e-05, 9.670899846993179e-08, -3.564206261464385e-14, 1.599852215741718e+00, 8.948845438101284e-01, 0.000000000000000e+00
7200, 1.793805883055180e-01, -3.645428362955600e-02, -5.831521214070026e+00, -3.464383818518417e-05, 6.141630381610709e-05, 1.925925157808497e-05, 9.436574234269089e-08, -3.426402044700892e-14, 1.534434723163463e+00, 8.657876036124854e-01, 0.000000000000000e+00
7201, 1.792089729102140e-01, -3.615162677110100e-02, -5.812689754696482e+00, -3.437212132376819e-05, 6.039432734950197e-05, 1.918925518983850e-05, 9.232598208375804e-08, -3.292300077034034e-14, 1.469434107665874e+00, 8.364776748992392e-01, 0.000000000000000e+00
