"PointID","x","y","Pressure","Velocity_x","Velocity_y","Pressure_Coefficient"
1012,3.316533043570460e-02,6.095749840147359e-02,-2.153082671607488e-01,1.142461937868311e+00,3.530362682553903e-01,-4.306165343214978e-01,
1013,2.673434492391042e-02,5.667366697585904e-02,-2.042231235099911e-01,1.124113343389090e+00,3.774217045547448e-01,-4.084462470199823e-01,
1014,8.128052799745139e-01,-7.934835408594831e-02,1.443267437263097e-03,9.938950036872134e-01,9.797517754874632e-02,2.886534874526196e-03,
1015,8.252122991765330e-01,-7.653802431163591e-02,4.990401021740802e-03,9.902130560242355e-01,9.877010314433513e-02,9.980802043481609e-03,
1016,8.372359804161593e-01,-7.370525267981065e-02,8.427769761627046e-03,9.865463103881705e-01,9.963146639657769e-02,1.685553952325410e-02,
1017,5.002980758809933e-01,-1.216105516140211e-01,-5.621987664371768e-02,1.053494984302323e+00,5.582503558119205e-02,-1.124397532874354e-01,
1018,5.164264723889266e-01,-1.205668580802698e-01,-5.418790899524703e-02,1.051583192987629e+00,5.930500524562690e-02,-1.083758179904941e-01,
1019,5.325067574584579e-01,-1.194048572477790e-01,-5.164458742483059e-02,1.048999728151805e+00,6.206394400171887e-02,-1.032891748496612e-01,
1020,2.075339851569875e-02,5.256993050763469e-02,-1.879426121584758e-01,1.101673083292417e+00,4.020689771079662e-01,-3.758852243169517e-01,
1021,1.509217909439555e-02,4.800787811079760e-02,-1.687836941236374e-01,1.073827268714530e+00,4.279562967411715e-01,-3.375673882472751e-01,
1022,1.016281389941946e-02,4.342962396124273e-02,-1.454879850460906e-01,1.041251599718674e+00,4.540635453769657e-01,-2.909759700921813e-01,
1023,9.188701028023388e-02,8.771786938723986e-02,-2.465599482136001e-01,1.204026015381563e+00,2.082511921031105e-01,-4.931198964272004e-01,
1024,8.217048387484410e-02,8.421886234091830e-02,-2.469886879009531e-01,1.200273635451325e+00,2.256723459208171e-01,-4.939773758019064e-01,
1025,7.289130819276757e-02,8.059281082130502e-02,-2.446267557254661e-01,1.195144933608624e+00,2.443786181851411e-01,-4.892535114509324e-01,
1026,6.405078691140523e-02,7.683559932857628e-02,-2.424612811149886e-01,1.188690121913389e+00,2.640969600493797e-01,-4.849225622299775e-01,
1027,3.880077679436603e-01,1.251686603643986e-01,-1.680842911531894e-01,1.156075263016559e+00,-1.760268705318402e-02,-3.361685823063789e-01,
1028,3.722576974883866e-01,1.251081767373440e-01,-1.732140442921228e-01,1.160238572820439e+00,-1.154797573465726e-02,-3.464280885842458e-01,
1029,3.565852839117404e-01,1.248998725629181e-01,-1.785490841853127e-01,1.165039060874969e+00,-5.922184675654576e-03,-3.570981683706255e-01,
1030,3.410450717695551e-01,1.245186756031196e-01,-1.829598200715351e-01,1.168740957945926e+00,5.771380119208808e-04,-3.659196401430704e-01,
1031,9.289423875835977e-01,4.716598515616242e-02,2.788177005522042e-02,9.656236822330854e-01,-9.939970559852797e-02,5.576354011044087e-02,
1032,9.447509537614800e-01,4.120119128398680e-02,3.961212643117866e-02,9.531734834177515e-01,-9.844254748086108e-02,7.922425286235736e-02,
1033,9.370816449869278e-01,4.417396290694222e-02,3.373059873300345e-02,9.594964630591436e-01,-9.906642917115496e-02,6.746119746600693e-02,
1034,6.120832751394664e-01,-1.120287796843302e-01,-3.966335205467837e-02,1.036630644487824e+00,7.569266077794612e-02,-7.932670410935679e-02,
1035,6.276716519374598e-01,-1.102107511621693e-01,-3.687742287672124e-02,1.033755751006022e+00,7.753989314875853e-02,-7.375484575344250e-02,
1036,6.431234648120459e-01,-1.083080165224166e-01,-3.440008936189010e-02,1.031184919229433e+00,8.009724782841253e-02,-6.880017872378022e-02,
1037,6.584486210718395e-01,-1.063140358746432e-01,-3.153391600022191e-02,1.028234675455501e+00,8.170344902962937e-02,-6.306783200044386e-02,
1038,2.517812701326453e-01,-1.191023175136116e-01,-7.299244322035037e-02,1.069822741765546e+00,-2.312520323332735e-02,-1.459848864407008e-01,
1039,2.660958095272862e-01,-1.203007264826244e-01,-7.243975351751419e-02,1.070639715148570e+00,-1.657177269068353e-02,-1.448795070350284e-01,
1040,2.806503214400461e-01,-1.214492922379199e-01,-7.402849716414681e-02,1.071080805973226e+00,-1.009342323269863e-02,-1.480569943282937e-01,
1041,3.110118148668752e-03,-4.613238470419122e-02,2.053997148442504e-01,7.526605824941894e-01,-1.587011009503408e-01,4.107994296885010e-01,
1042,9.997584414672644e-01,9.438397949312184e-03,1.300232612880572e-01,8.577781526946390e-01,-6.155708162936025e-02,2.600465225761145e-01,
1043,9.772033766529468e-01,-3.472318953182337e-02,7.755321511368353e-02,9.145730964565991e-01,8.806249983411255e-02,1.551064302273671e-01,
1044,1.000460793182634e+00,7.920669245474165e-04,2.299220006524371e-01,7.598876589103072e-01,-4.066296978832273e-02,4.598440013048744e-01,
1045,-1.094262927975188e-03,-4.071651433079240e-02,2.352231266016616e-01,7.149788058463373e-01,-1.455651292858165e-01,4.704462532033235e-01,
1046,7.356051714196509e-01,-1.148567562166828e-01,-1.528502103508206e-02,1.012218615306220e+00,8.653409202249206e-02,-3.057004207016414e-02,
1047,9.264508973260231e-02,-1.025195807004601e-01,-7.004651029993366e-03,1.001180853511654e+00,-1.150673206968492e-01,-1.400930205998674e-02,
1048,-4.653137239124734e-03,-3.556920456272025e-02,2.644845960638629e-01,6.758315120887094e-01,-1.268054276803455e-01,5.289691921277261e-01,
1049,9.867047675302468e-01,2.741424275120372e-02,8.225576216803417e-02,9.097574756696046e-01,-7.894179415332332e-02,1.645115243360684e-01,
1050,-1.019660401049249e-02,-2.516070576639856e-02,3.215498859547219e-01,5.954862881431755e-01,-6.263298052425773e-02,6.430997719094441e-01,
1051,1.888311335388601e-02,-6.170611173648156e-02,1.271662925438325e-01,8.471739696070396e-01,-1.695875570963532e-01,2.543325850876652e-01,
1052,1.614698602766751e-01,-1.229528254575722e-01,-4.613857534697886e-02,1.043560452318628e+00,-6.669079085319086e-02,-9.227715069395775e-02,
1053,1.370656098662785e-01,1.166177412626590e-01,-2.200393172794584e-01,1.193500628772144e+00,1.394427878515091e-01,-4.400786345589171e-01,
1054,-1.094261023048551e-03,4.071651173234456e-02,-6.112851876579169e-02,9.637497114599286e-01,4.429918208561409e-01,-1.222570375315834e-01,
1055,-1.019659850129127e-02,2.516071392329718e-02,6.636923338213063e-02,8.105756824059946e-01,4.643040527378037e-01,1.327384667642613e-01,
1056,-1.440830979703562e-02,8.364872045282672e-03,2.484874855971230e-01,6.022367976352256e-01,3.804751297330631e-01,4.969749711942462e-01,
1057,-7.268278824244769e-03,7.498444879911127e-04,3.631633950057127e-01,3.603186260449068e-01,3.405800405227110e-01,7.263267900114256e-01,
1058,-7.268286632501106e-03,-7.498424613320569e-04,3.702893946490882e-01,3.542071735789421e-01,3.100162249196692e-01,7.405787892981768e-01,
1059,-1.052410025761282e-02,1.150196015368464e-03,3.432803139126844e-01,4.490630658955008e-01,3.297741236463266e-01,6.865606278253692e-01,
1060,-1.219481903834000e-02,-1.999391128089347e-02,3.441738588261689e-01,5.596063450597365e-01,-1.400138086257447e-02,6.883477176523380e-01,
1061,9.997584379546289e-01,-9.438402900033236e-03,1.331395683499652e-01,8.541577980885469e-01,6.466285417166873e-02,2.662791366999305e-01,
1062,3.171928355853282e-01,1.443638574244970e-01,-1.795385034021503e-01,1.166759637578634e+00,1.603966567910176e-02,-3.590770068043008e-01,
1063,9.821866538286648e-01,-3.110054903419137e-02,8.354151263750285e-02,9.082075869409943e-01,8.578179532053123e-02,1.670830252750058e-01,
1064,9.967496439749175e-01,-1.674099451231721e-02,1.119522095105647e-01,8.777492718774055e-01,7.249583564039551e-02,2.239044190211295e-01,
1065,9.448909562619392e-01,-5.294034986134164e-02,5.143610856038788e-02,9.422654318398401e-01,9.497560420091121e-02,1.028722171207758e-01,
1066,8.037827560467476e-01,-9.995257998363598e-02,-3.293052398600195e-04,9.966300049884644e-01,9.254182974335767e-02,-6.586104797200393e-04,
1067,4.121781177559206e-01,-1.469296116354801e-01,-6.085655066268751e-02,1.058992913486717e+00,3.299481294820143e-02,-1.217131013253751e-01,
1068,9.988757159524508e-01,1.335810469309285e-02,1.161895191696987e-01,8.733041715789615e-01,-6.387021156909001e-02,2.323790383393975e-01,
1069,9.286979581014593e-01,6.023446345993329e-02,2.522427717613096e-02,9.696389247540417e-01,-9.210660622589528e-02,5.044855435226195e-02,
1070,9.522727375977149e-01,4.931233011882549e-02,4.225975593713346e-02,9.516964179177567e-01,-8.977212078148619e-02,8.451951187426697e-02,
1071,5.502659555894568e-01,1.404225307864788e-01,-1.130778183665048e-01,1.106903326100487e+00,-5.404451908274138e-02,-2.261556367330097e-01,
1072,5.179411697501676e-01,1.428363034250666e-01,-1.224908490839533e-01,1.115588881743875e+00,-4.749173791556470e-02,-2.449816981679067e-01,
1073,6.612576938508686e-01,1.275501028733754e-01,-8.023780915666373e-02,1.075709547245365e+00,-7.227730835648820e-02,-1.604756183133275e-01,
1074,7.773881143823134e-01,1.061284163133396e-01,-4.316571187668222e-02,1.039305361179097e+00,-8.554953837024801e-02,-8.633142375336449e-02,
1075,4.934979436989143e-01,1.443790610136836e-01,-1.288436225308176e-01,1.122013264321486e+00,-4.148591537249832e-02,-2.576872450616353e-01,
1076,5.502659611594943e-01,-1.404225389301241e-01,-4.538703838989556e-02,1.043433711516663e+00,6.203870951695829e-02,-9.077407677979117e-02,
1077,3.326487657722149e-01,1.452299255465695e-01,-1.759683261239564e-01,1.163716439225163e+00,8.779826352073784e-03,-3.519366522479130e-01,
1078,9.967496487057587e-01,1.674098901958046e-02,1.070625116283659e-01,8.832114762634437e-01,-6.865892561751420e-02,2.141250232567319e-01,
1079,8.254521411922498e-02,-9.842121592519933e-02,1.610677028205266e-03,9.910133478447160e-01,-1.225295190947856e-01,3.221354056410533e-03,
1080,1.000329714247954e+00,1.841488472768840e-03,1.912927832521317e-01,7.926721169410499e-01,-5.385813248277008e-02,3.825855665042635e-01,
1081,9.906228848898565e-01,2.379922418214689e-02,9.016382528330510e-02,9.015677612213693e-01,-7.610335234907815e-02,1.803276505666103e-01,
1082,-1.052413418347226e-02,-1.150182920976663e-03,3.738123647998612e-01,4.257026650048149e-01,2.681992901474822e-01,7.476247295997227e-01,
1083,1.000460792440077e+00,-7.920682666039405e-04,2.304328948807370e-01,7.591433535937949e-01,4.180316826208116e-02,4.608657897614742e-01,
1084,1.000329713069194e+00,-1.841490009258142e-03,1.922276681729919e-01,7.913224561933371e-01,5.525142010623314e-02,3.844553363459841e-01,
1085,9.370270405848155e-01,-5.659001648261464e-02,4.693594338008188e-02,9.469447789680319e-01,9.595742891831165e-02,9.387188676016381e-02,
1086,2.489990451237415e-02,-6.639625850808126e-02,1.068722918738161e-01,8.716987754978626e-01,-1.679119654283242e-01,2.137445837476323e-01,
1087,-1.369769231896967e-02,-1.473420219872997e-02,3.600297568953114e-01,5.273590392944668e-01,4.624445924604535e-02,7.200595137906232e-01,
1088,3.110106510495196e-03,4.613237094881002e-02,-9.277336950836435e-02,1.002942382955361e+00,4.251839679087175e-01,-1.855467390167288e-01,
1089,-7.645398395405544e-03,-3.038315211736499e-02,2.943319782573858e-01,6.358288685724154e-01,-9.932254368929531e-02,5.886639565147719e-01,
1090,9.657055580280945e-01,4.202054004756625e-02,5.456093415009124e-02,9.387067034100421e-01,-8.733067927306785e-02,1.091218683001825e-01,
1091,-1.219481328557417e-02,1.999389873890389e-02,1.194658630276454e-01,7.482343557152195e-01,4.532609307287319e-01,2.389317260552910e-01,
1092,1.000768949910398e+00,1.491178621343724e-04,2.020283249879687e-01,7.553105918803339e-01,-5.025219699644611e-03,4.040566499759377e-01,
1093,1.000768949750100e+00,-1.491190485268876e-04,2.021248265129281e-01,7.551600989480997e-01,6.282534209055030e-03,4.042496530258564e-01,
1094,7.617471881614967e-03,-5.111343694966008e-02,1.780929018350982e-01,7.857516044253128e-01,-1.657586866907356e-01,3.561858036701966e-01,
1095,3.171928382022878e-01,-1.443638708494514e-01,-6.537613887405157e-02,1.064448625973251e+00,4.480884370980725e-03,-1.307522777481032e-01,
1096,3.018420025174482e-01,-1.433128956231549e-01,-6.494524414946741e-02,1.063850107993858e+00,-8.932118092703799e-04,-1.298904882989349e-01,
1097,9.939666768984089e-01,2.021023215458238e-02,9.791929406687878e-02,8.927380762822311e-01,-7.253428710140827e-02,1.958385881337577e-01,
1098,5.746169092657256e-01,1.383037068199681e-01,-1.052878855525903e-01,1.100055045081012e+00,-5.817004633444299e-02,-2.105757711051807e-01,
1099,9.592191205979674e-01,4.567322437870765e-02,4.827472153494605e-02,9.452656153198815e-01,-8.864568380762881e-02,9.654944306989215e-02,
1100,9.939666720809024e-01,-2.021023798723295e-02,1.037325107679506e-01,8.863405562060718e-01,7.651706302502258e-02,2.074650215359012e-01,
1101,7.065123133097457e-01,-1.202363573553532e-01,-2.071231990709085e-02,1.017977421513971e+00,8.345988702702166e-02,-4.142463981418171e-02,
1102,-1.369767642768980e-02,1.473420009150918e-02,1.782874473247445e-01,6.811517364071953e-01,4.277716977222165e-01,3.565748946494892e-01,
1103,3.018419863759891e-01,1.433128964876232e-01,-1.843571140357305e-01,1.171034205746274e+00,2.249565310578303e-02,-3.687142280714613e-01,
1104,2.866836517780191e-01,1.420642776566644e-01,-1.880483216827940e-01,1.173595857255778e+00,3.035781086286363e-02,-3.760966433655881e-01,
1105,2.718120492296550e-01,1.406536522322192e-01,-1.927838537836445e-01,1.177690961592604e+00,3.754017166921259e-02,-3.855677075672892e-01,
1106,6.765412373406732e-01,-1.252184938237016e-01,-2.605832410780459e-02,1.023505544774460e+00,8.005981040031566e-02,-5.211664821560920e-02,
1107,-4.653127520655337e-03,3.556920194142978e-02,-2.467808902619005e-02,9.187950542380093e-01,4.568245336616887e-01,-4.935617805238011e-02,
1108,-7.645387202420502e-03,3.038315868532690e-02,1.723452217428151e-02,8.683406434024719e-01,4.646100235009516e-01,3.446904434856304e-02,
1109,-1.440831281009455e-02,-8.364855907853784e-03,3.657386091981437e-01,4.989675737880474e-01,1.331351118854862e-01,7.314772183962878e-01,
1110,1.287520399094461e-02,-5.655289601336164e-02,1.522713724617932e-01,8.183469671406339e-01,-1.686743221840325e-01,3.045427449235865e-01,
1111,8.586333474677873e-01,-8.507875719546353e-02,1.493926003668179e-02,9.807027183789854e-01,9.548622444687520e-02,2.987852007336360e-02,
1112,8.698297637012710e-01,-8.162290278480792e-02,1.850076684373767e-02,9.769948765717208e-01,9.646880009879041e-02,3.700153368747535e-02,
1113,8.806248141219351e-01,-7.815166918264037e-02,2.224914749824213e-02,9.731430321648512e-01,9.621607862374044e-02,4.449829499648428e-02,
1114,8.910866472266986e-01,-7.462307493616076e-02,2.610032018206030e-02,9.690323404646149e-01,9.701966616447834e-02,5.220064036412063e-02,
1115,7.292985348121192e-02,-9.418146833174358e-02,1.313565222293561e-02,9.789582533764579e-01,-1.307258683814908e-01,2.627130444587122e-02,
1116,6.376305729039160e-02,-8.979223608276692e-02,2.369273282851545e-02,9.661146448374833e-01,-1.383625689301798e-01,4.738546565703092e-02,
1117,9.011217470173449e-01,-7.105702418520447e-02,3.003215558857162e-02,9.650185009765810e-01,9.648162506363761e-02,6.006431117714327e-02,
1118,9.107248512229296e-01,-6.747749518237156e-02,3.414399727091032e-02,9.606251897723971e-01,9.691399257777865e-02,6.828799454182066e-02,
1119,9.199324379077621e-01,-6.386305663640088e-02,3.799208038823704e-02,9.564125726047992e-01,9.665989231564635e-02,7.598416077647410e-02,
1120,9.286979716594318e-01,-6.023445304401708e-02,4.264511287628726e-02,9.516950887651551e-01,9.593072141027587e-02,8.529022575257456e-02,
1121,9.657055470775711e-01,-4.202053397998839e-02,6.646674050061038e-02,9.263394679224217e-01,9.163122597670892e-02,1.329334810012208e-01,
1122,9.717047844967935e-01,-3.836925240846051e-02,7.182029914430688e-02,9.205693015974585e-01,8.999480834594781e-02,1.436405982886138e-01,
1123,7.773880896173306e-01,-1.061285117979987e-01,-6.485854917134949e-03,1.002987524309419e+00,9.036516570912739e-02,-1.297170983426990e-02,
1124,9.988757115547783e-01,-1.335810983825897e-02,1.201790013463206e-01,8.686643595463666e-01,6.756649428552523e-02,2.403580026926413e-01,
1125,4.608767388108398e-01,-1.458776089219597e-01,-5.622527432371278e-02,1.054660528255599e+00,4.469158266003027e-02,-1.124505486474256e-01,
1126,4.771973813071930e-01,-1.452054678610520e-01,-5.401057130352914e-02,1.052596697266682e+00,4.806940306253642e-02,-1.080211426070583e-01,
1127,4.283761878169488e-01,-1.467396352637641e-01,-5.894789885950631e-02,1.057844226218928e+00,3.696201746143293e-02,-1.178957977190127e-01,
1128,4.445929755030721e-01,-1.463855581787435e-01,-5.738679768550222e-02,1.055915779657509e+00,4.070853124688796e-02,-1.147735953710045e-01,
1129,9.522727033260251e-01,-4.931229198930566e-02,5.641720497379211e-02,9.370999049150138e-01,9.410771693867734e-02,1.128344099475843e-01,
1130,9.592191001666902e-01,-4.567320097026161e-02,6.108391056648382e-02,9.318647457737981e-01,9.302096706781970e-02,1.221678211329677e-01,
1131,1.370656259424054e-01,-1.166177331534126e-01,-3.775792925876469e-02,1.033295819339636e+00,-8.213035877221737e-02,-7.551585851752941e-02,
1132,1.490598562814090e-01,-1.198597100936256e-01,-4.108746200333294e-02,1.038930412460727e+00,-7.558867547740461e-02,-8.217492400666593e-02,
1133,9.867047627338714e-01,-2.741425836754744e-02,8.995525258244516e-02,9.014605064412898e-01,8.311503516139036e-02,1.799105051648904e-01,
1134,9.906228800481485e-01,-2.379923031111454e-02,9.685709794014978e-02,8.942184723547338e-01,8.019264111279972e-02,1.937141958802996e-01,
1135,7.568239514737485e-01,-1.106089527022512e-01,-1.050019039720199e-02,1.007623161528837e+00,8.830898128210038e-02,-2.100038079440400e-02,
1136,1.033674905405513e-01,-1.064550809823575e-01,-1.718566653941252e-02,1.011270655967225e+00,-1.054873888985890e-01,-3.437133307882506e-02,
1137,1.144890564760000e-01,-1.099126936275038e-01,-2.451627968426454e-02,1.019991120071573e+00,-9.873487776570535e-02,-4.903255936852909e-02,
1138,1.254682944666432e-01,-1.132405191915928e-01,-2.934768920411198e-02,1.026560247640020e+00,-9.089753041599558e-02,-5.869537840822400e-02,
1139,5.826542486461176e-01,-1.374666029100953e-01,-4.084029073359787e-02,1.038792982689932e+00,6.725702401521190e-02,-8.168058146719578e-02,
1140,3.160525560889966e-02,-7.142770660225935e-02,8.615117556577317e-02,8.946601790194060e-01,-1.634315875486606e-01,1.723023511315464e-01,
1141,3.906404183695410e-02,-7.644550115982783e-02,6.886565251719969e-02,9.155633918345520e-01,-1.584049217644599e-01,1.377313050343994e-01,
1142,4.716517485788652e-02,-8.105641168917634e-02,5.200338181183399e-02,9.350620893969059e-01,-1.524752272550915e-01,1.040067636236680e-01,
1143,5.510808440416177e-02,-8.529416424562483e-02,3.706599570012431e-02,9.510123794711816e-01,-1.458570483049151e-01,7.413199140024865e-02,
1144,3.326487837429398e-01,-1.452299089402187e-01,-6.465254443962325e-02,1.063499251320249e+00,9.729542053232610e-03,-1.293050888792465e-01,
1145,3.482943932022656e-01,-1.459333518312673e-01,-6.460399213859992e-02,1.063589940145820e+00,1.480876835972540e-02,-1.292079842771999e-01,
1146,3.641369289719668e-01,-1.464481083223285e-01,-6.345755992128443e-02,1.062326846948075e+00,1.960770080945082e-02,-1.269151198425689e-01,
1147,3.800504849353785e-01,-1.467715502934772e-01,-6.317526522896022e-02,1.061847510802215e+00,2.443802570326034e-02,-1.263505304579205e-01,
1148,3.960466758263260e-01,-1.469349801887878e-01,-6.119265949424003e-02,1.060415671253098e+00,2.860688930375928e-02,-1.223853189884801e-01,
1149,1.742457305561059e-01,-1.258599844534956e-01,-5.047568342772483e-02,1.048538205021780e+00,-6.007639963952560e-02,-1.009513668554497e-01,
1150,1.873334096445057e-01,-1.285694062003457e-01,-5.322936760617759e-02,1.051428577960735e+00,-5.187878752474844e-02,-1.064587352123552e-01,
1151,2.006937252726526e-01,-1.310878054206076e-01,-5.678318107650048e-02,1.055286931586261e+00,-4.541467094224128e-02,-1.135663621530010e-01,
1152,2.143408070672109e-01,-1.334347236671193e-01,-5.848622237562043e-02,1.057010245708408e+00,-3.792632704774695e-02,-1.169724447512409e-01,
1153,2.283123215005324e-01,-1.356056443408885e-01,-6.103806260215883e-02,1.059841065413413e+00,-3.165177021584870e-02,-1.220761252043177e-01,
1154,9.821866587508171e-01,3.110053368546961e-02,7.488302392265483e-02,9.174817226927979e-01,-8.152857454607587e-02,1.497660478453097e-01,
1155,9.772033821209077e-01,3.472318467682566e-02,6.781387369252410e-02,9.248609187370834e-01,-8.379807367125569e-02,1.356277473850483e-01,
1156,9.717047915473342e-01,3.836925079410090e-02,6.115818695895361e-02,9.318490422476637e-01,-8.566071445245921e-02,1.223163739179073e-01,
1157,4.771973787219919e-01,1.452053746425958e-01,-1.341363833824836e-01,1.126600416656505e+00,-3.794827880003809e-02,-2.682727667649673e-01,
1158,4.608767443366293e-01,1.458776058465313e-01,-1.383786083568624e-01,1.130573207926548e+00,-3.316438510570233e-02,-2.767572167137249e-01,
1159,4.445929668171304e-01,1.463854413894526e-01,-1.434789138095742e-01,1.135290799486661e+00,-2.940690577503622e-02,-2.869578276191486e-01,
1160,4.283762123176990e-01,1.467396152004294e-01,-1.477564319429708e-01,1.139025415230907e+00,-2.410481112942185e-02,-2.955128638859417e-01,
1161,4.121779934249985e-01,1.469296185386356e-01,-1.529304392117045e-01,1.143791052520936e+00,-1.984968763204236e-02,-3.058608784234090e-01,
1162,4.716515726084405e-02,8.105641487464701e-02,-2.033527451911598e-01,1.151889593842355e+00,2.813819860323329e-01,-4.067054903823197e-01,
1163,3.906403784594906e-02,7.644549429487084e-02,-1.947651358867332e-01,1.139955621715975e+00,3.008805917591237e-01,-3.895302717734666e-01,
1164,2.573101905552828e-01,1.391475498320272e-01,-1.958266865552075e-01,1.179674960122603e+00,4.603017130987581e-02,-3.916533731104152e-01,
1165,2.427119378128608e-01,1.375688690048547e-01,-2.001675461299320e-01,1.183299436656114e+00,5.420347159343510e-02,-4.003350922598641e-01,
1166,1.254682707481688e-01,1.132405533279768e-01,-2.231743504071670e-01,1.193384541738660e+00,1.523236632284734e-01,-4.463487008143343e-01,
1167,1.144890776617522e-01,1.099126684223198e-01,-2.236473729038496e-01,1.191017913165343e+00,1.652730814986196e-01,-4.472947458076995e-01,
1168,1.033674756036567e-01,1.064550466155885e-01,-2.220910321123034e-01,1.188868460320204e+00,1.802498323085687e-01,-4.441820642246071e-01,
1169,9.199324773444788e-01,6.386305895154061e-02,1.946258485573431e-02,9.756094576679400e-01,-9.179719935126991e-02,3.892516971146864e-02,
1170,9.107248775765620e-01,6.747749830326633e-02,1.404810736191777e-02,9.810431025643362e-01,-9.287014769387633e-02,2.809621472383556e-02,
1171,9.011217674449912e-01,7.105702384494325e-02,8.631473603151689e-03,9.867601316388612e-01,-9.208654265507504e-02,1.726294720630338e-02,
1172,8.910866620905008e-01,7.462307059913681e-02,3.496413326430156e-03,9.920393754739610e-01,-9.275773363107111e-02,6.992826652860315e-03,
1173,8.806248252127667e-01,7.815166219127495e-02,-1.681525283104619e-03,9.974111346109040e-01,-9.172893189361145e-02,-3.363050566209239e-03,
1174,8.698297705886394e-01,8.162288467150845e-02,-6.843446859313922e-03,1.002563778079416e+00,-9.217757915387016e-02,-1.368689371862785e-02,
1175,8.586333501059384e-01,8.507873857061576e-02,-1.175309555390567e-02,1.007670408456114e+00,-9.095454150499842e-02,-2.350619110781135e-02,
1176,8.410977262501900e-01,9.015028222849328e-02,-1.972409862844811e-02,1.015285741260173e+00,-9.070695786831137e-02,-3.944819725689624e-02,
1177,8.228999705537663e-01,9.512178974848350e-02,-2.616788761564179e-02,1.022594471398030e+00,-8.891837629582955e-02,-5.233577523128360e-02,
1178,8.037827802280265e-01,9.995256661068742e-02,-3.398026872773464e-02,1.029913076561091e+00,-8.793705829309027e-02,-6.796053745546930e-02,
1179,7.497845337628821e-01,1.120402708887637e-01,-5.248288432236528e-02,1.048548173415072e+00,-8.292929807627142e-02,-1.049657686447306e-01,
1180,7.211895258106688e-01,1.175903424686090e-01,-6.173145190148849e-02,1.057692026770708e+00,-7.981798426910497e-02,-1.234629038029770e-01,
1181,6.916225949314334e-01,1.227787013500487e-01,-7.095717108660296e-02,1.066723683572059e+00,-7.628531651483265e-02,-1.419143421732060e-01,
1182,6.302354598133932e-01,1.318592239605597e-01,-8.943249875792704e-02,1.084592420658651e+00,-6.777971316515194e-02,-1.788649975158542e-01,
1183,5.986589793593536e-01,1.357225974780205e-01,-9.895594335958545e-02,1.093445305758111e+00,-6.281959959795544e-02,-1.979118867191710e-01,
1184,2.283122798230955e-01,1.356057314077932e-01,-2.030524913419859e-01,1.184843627790092e+00,6.355241350140323e-02,-4.061049826839719e-01,
1185,2.143408154302079e-01,1.334348184496078e-01,-2.073375937069051e-01,1.188161320166787e+00,7.271167246119017e-02,-4.146751874138103e-01,
1186,2.006937177439520e-01,1.310877868282112e-01,-2.094550927936285e-01,1.188919441784327e+00,8.277110732906727e-02,-4.189101855872571e-01,
1187,1.873333925786733e-01,1.285694988653646e-01,-2.124217717039308e-01,1.191267848451431e+00,9.304262444777063e-02,-4.248435434078618e-01,
1188,1.742457240912159e-01,1.258600921676309e-01,-2.165711305302593e-01,1.191952798304593e+00,1.034432947909928e-01,-4.331422610605187e-01,
1189,1.614698585733266e-01,1.229529164544327e-01,-2.169079275475150e-01,1.192816451628567e+00,1.151643264310448e-01,-4.338158550950301e-01,
1190,1.490597269878205e-01,1.198597025166290e-01,-2.206920848247962e-01,1.193565217985315e+00,1.269253887856786e-01,-4.413841696495926e-01,
1191,3.160525359700427e-02,7.142769070331945e-02,-1.858140375810271e-01,1.125237888378635e+00,3.213924050453308e-01,-3.716280751620544e-01,
1192,2.489990399881402e-02,6.639624917458178e-02,-1.733357702970761e-01,1.108553393195723e+00,3.430159769381061e-01,-3.466715405941524e-01,
1193,8.228999403851430e-01,-9.512179814917771e-02,4.863101375860286e-03,9.914536680015918e-01,9.343021624946397e-02,9.726202751720576e-03,
1194,8.351575284996541e-01,-9.181609207501944e-02,8.043667171697844e-03,9.880137718099955e-01,9.460659702671334e-02,1.608733434339570e-02,
1195,8.470379031684674e-01,-8.848452495670915e-02,1.149258097765103e-02,9.845202601229406e-01,9.515578103697381e-02,2.298516195530208e-02,
1196,4.934979492779130e-01,-1.443790495354992e-01,-5.246265881879249e-02,1.050691971579479e+00,5.146607708885220e-02,-1.049253176375850e-01,
1197,5.179411758019866e-01,-1.428363158459652e-01,-4.955590633205249e-02,1.047685027482578e+00,5.636310400930745e-02,-9.911181266410501e-02,
1198,1.888312507599461e-02,6.170612061545803e-02,-1.592936659571288e-01,1.088812538688781e+00,3.627921077739689e-01,-3.185873319142579e-01,
1199,1.287520553930442e-02,5.655291217963842e-02,-1.399939552435581e-01,1.064151815398245e+00,3.840354866482935e-01,-2.799879104871163e-01,
1200,7.617462301543251e-03,5.111344181017270e-02,-1.183054821433888e-01,1.035190315689029e+00,4.062687083465741e-01,-2.366109642867777e-01,
1201,9.264507015826076e-02,1.025195707448905e-01,-2.219670351964659e-01,1.185807067386787e+00,1.950455187445049e-01,-4.439340703929320e-01,
1202,8.254519207920642e-02,9.842122097322399e-02,-2.204297100056866e-01,1.181903849310266e+00,2.111297157655277e-01,-4.408594200113735e-01,
1203,7.292983206515213e-02,9.418148254336695e-02,-2.174549959170172e-01,1.176391642270347e+00,2.276233134926241e-01,-4.349099918340346e-01,
1204,6.376304133656770e-02,8.979225041589421e-02,-2.152338156893834e-01,1.170345635944211e+00,2.449893181058321e-01,-4.304676313787669e-01,
