"PointID","x","y","Displacement_x","Displacement_y","Velocity_x","Velocity_y","Acceleration_x","Acceleration_y","Sxx","Syy","Sxy","Von_Mises_Stress"
94, -1.990233000000000e-01, 5.894257000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.782262537204087e+06, -9.632106633099953e+05, 1.096005129621849e+06, 2.848483578423305e+06
95, -1.905404000000000e-01, 6.216489000000000e-03, -2.958422191996125e-05, 3.635163112918447e-05, -1.754536182599301e-03, 1.791441721780113e-03, -2.920685345507357e-02, -9.371442425054431e-01, -2.291591577144579e+06, 8.792469630944633e+04, 3.475082328302434e+05, 2.478940415413756e+06
96, -1.814989000000000e-01, 6.504574000000000e-03, -6.173820478368636e-05, 1.229198835479648e-04, -3.861980589770130e-03, 7.774236940683502e-03, -3.524776175732780e-01, -7.248443619169871e-01, -1.978996365797369e+06, 1.090849668083449e+05, 2.848253528948014e+05, 2.164390347923186e+06
97, -1.719248000000000e-01, 6.757240000000000e-03, -8.956462350624337e-05, 2.504268617184408e-04, -6.040118583695805e-03, 1.758392411223848e-02, -1.156812991249703e+00, 1.077537368503076e+00, -1.518601416148255e+06, 5.050228013505536e+04, 2.581948106029016e+05, 1.651891234488222e+06
98, -1.618466000000000e-01, 6.973592000000000e-03, -1.130324967245674e-04, 4.149620229404863e-04, -8.329923388794123e-03, 3.115257872647058e-02, -2.466232690214927e+00, 4.792473807585779e+00, -1.125120938418669e+06, 5.762029252552190e+04, 2.280659227745866e+05, 1.267648642132147e+06
99, -1.512935000000000e-01, 7.152941000000000e-03, -1.325844399289934e-04, 6.115440779287593e-04, -1.076676087070529e-02, 4.833898346024695e-02, -4.251530254921549e+00, 1.069448634652782e+01, -8.088924451422910e+05, 5.380838293412481e+04, 2.047158363507468e+05, 9.549277529608596e+05
100, -1.402968000000000e-01, 7.295031000000000e-03, -1.481677508318815e-04, 8.349324323319820e-04, -1.335369890790566e-02, 6.894180600228184e-02, -6.482287660175353e+00, 1.897366044781550e+01, -5.376223112120968e+05, 5.132752774596940e+04, 1.840655929030735e+05, 6.945376035692899e+05
101, -1.288884000000000e-01, 7.399830000000000e-03, -1.598264467311466e-04, 1.079812588628792e-03, -1.609543125721476e-02, 9.269312074985867e-02, -9.122073725992587e+00, 2.971427780792519e+01, -3.045972263322474e+05, 4.887359748773354e+04, 1.654319785231974e+05, 4.841617305863554e+05
102, -1.171021000000000e-01, 7.467748000000000e-03, -1.676127095896030e-04, 1.340724389012425e-03, -1.899725718913246e-02, 1.192443888283826e-01, -1.213820284719496e+01, 4.287609250706761e+01, -1.021001064788068e+05, 4.670241880766820e+04, 1.480727616633008e+05, 3.314277636499676e+05
103, -1.049722000000000e-01, 7.499411000000000e-03, -1.716076565771305e-04, 1.612141269125357e-03, -2.207100334688461e-02, 1.481559146354887e-01, -1.551290209112357e+01, 5.826401904378332e+01, 7.522875071105131e+04, 4.472547270614967e+04, 1.314811246460914e+05, 2.647255078791019e+05
104, -9.253454000000000e-02, 7.495851000000000e-03, -1.719295513369226e-04, 1.888478685223285e-03, -2.533427740468409e-02, 1.788986106500992e-01, -1.924259765011650e+01, 7.553575521358736e+01, 2.314268164992063e+05, 4.294690236830503e+04, 1.152656616978793e+05, 2.977740235436793e+05
105, -7.982535000000000e-02, 7.458289000000000e-03, -1.687379332334349e-04, 2.164161346484493e-03, -2.880166610208090e-02, 2.109203588399524e-01, -2.332133488397002e+01, 9.434444197618919e+01, 3.693720439483288e+05, 4.137745021443252e+04, 9.911991521537326e+04, 3.832485928061247e+05
106, -6.688208000000000e-02, 7.388282000000000e-03, -1.622437062931073e-04, 2.433653299257460e-03, -3.250992522296965e-02, 2.437121544853253e-01, -2.777896342022393e+01, 1.145027359202140e+02, 4.910124669347591e+05, 4.006032519790184e+04, 8.278130581863086e+04, 4.803840260762314e+05
107, -5.374259000000000e-02, 7.287529000000000e-03, -1.527118817106223e-04, 2.691534590100429e-03, -3.653065234232500e-02, 2.766438951630141e-01, -3.270473854106262e+01, 1.357258176220805e+02, 5.975037603652220e+05, 3.894207321790530e+04, 6.603733922075434e+04, 5.739641792257465e+05
108, -4.044550000000000e-02, 7.157976000000000e-03, -1.404683143100047e-04, 2.932570640758888e-03, -4.095886455383024e-02, 3.089636373421865e-01, -3.818539197957423e+01, 1.575709662232311e+02, 6.892787947871890e+05, 3.765940467624876e+04, 4.881664412551487e+04, 6.588930782329272e+05
109, -2.702974000000000e-02, 7.001662000000000e-03, -1.258996863744496e-04, 3.151825250789780e-03, -4.592005424353490e-02, 3.400107227405463e-01, -4.431921432372989e+01, 1.798847165671825e+02, 7.662533845733211e+05, 3.608135537100946e+04, 3.122703027064082e+04, 7.328381143932919e+05
110, -1.353473000000000e-02, 6.820770000000000e-03, -1.094585924660705e-04, 3.344768679861285e-03, -5.157068344685498e-02, 3.694854001209951e-01, -5.124304474259604e+01, 2.029047724993364e+02, 8.279111136565297e+05, 3.466986457874762e+04, 1.334610836005777e+04, 7.936902126597716e+05
111, -9.637083000000000e-13, 6.617531000000000e-03, -9.166431321707674e-05, 3.507390114534121e-03, -5.805328579278482e-02, 3.974977892147529e-01, -5.904269216252310e+01, 2.271733729816500e+02, 8.730031509845438e+05, 3.387411727487545e+04, -4.858475116911854e+03, 8.391852920162318e+05
112, 1.353473000000000e-02, 6.394229000000000e-03, -7.310712821989795e-05, 3.636325486730669e-03, -6.544588563777870e-02, 4.244259080652423e-01, -6.770277216805728e+01, 2.535161534534972e+02, 8.995586905960063e+05, 3.405639160599414e+04, -2.345238330682657e+04, 8.667723384419219e+05
113, 2.702974000000000e-02, 6.153156000000000e-03, -5.444302870001974e-05, 3.729030434771652e-03, -7.376354893594594e-02, 4.505549572142780e-01, -7.713356125352709e+01, 2.825723643532820e+02, 9.052795952414845e+05, 3.339446698145858e+04, -4.191856758004987e+04, 8.759065829829426e+05
114, 4.044550000000000e-02, 5.896584000000000e-03, -3.634544612082054e-05, 3.784065675877042e-03, -8.297956216168556e-02, 4.757481073656622e-01, -8.719228693509227e+01, 3.143100689201984e+02, 8.894406547903067e+05, 2.648077689163011e+04, -5.800740494572897e+04, 8.707233699499799e+05
115, 5.374259000000000e-02, 5.626765000000000e-03, -1.939968995734840e-05, 3.801452411548591e-03, -9.303477077671252e-02, 4.996274970747210e-01, -9.771348063717781e+01, 3.481874934751504e+02, 8.551045765877109e+05, 1.069467171527943e+04, -6.756062268763549e+04, 8.551525234707741e+05
116, 6.688208000000000e-02, 5.345890000000000e-03, -4.056511119986811e-06, 3.782635443528777e-03, -1.038857557696074e-01, 5.220770484986947e-01, -1.085785845237277e+02, 3.837298299925278e+02, 8.136182631190305e+05, 3.557088603607841e+03, -7.007625992565650e+04, 8.220960012540985e+05
117, 7.982535000000000e-02, 5.056110000000000e-03, 9.388304549372522e-06, 3.729456477891701e-03, -1.155124730358046e-01, 5.431457106145636e-01, -1.197288715218683e+02, 4.206162302253204e+02, 7.711293020834238e+05, 5.098764595651344e+03, -6.976417803598833e+04, 7.786340260430146e+05
118, 9.253454000000000e-02, 4.759500000000000e-03, 2.079791542077820e-05, 3.643783640737566e-03, -1.278708666752369e-01, 5.628832957913559e-01, -1.311131824354232e+02, 4.585684396814903e+02, 7.291178244561546e+05, 7.476815494320268e+03, -6.926950934446021e+04, 7.348188930034008e+05
119, 1.049722000000000e-01, 4.458091000000000e-03, 3.010464532233735e-05, 3.527687100082024e-03, -1.408874078498779e-01, 5.813188694306972e-01, -1.426651962305099e+02, 4.972973974407856e+02, 6.872129884254759e+05, 8.092680512413444e+03, -6.883603175124151e+04, 6.929343328836899e+05
120, 1.171021000000000e-01, 4.153842000000000e-03, 3.726148901838005e-05, 3.383559197803437e-03, -1.544729524868375e-01, 5.984889153651536e-01, -1.543095714808499e+02, 5.365156887298103e+02, 6.449969037666656e+05, 7.735211294922745e+03, -6.794511216764843e+04, 6.515893014482723e+05
121, 1.288884000000000e-01, 3.848675000000000e-03, 4.224912417576521e-05, 3.214113108854926e-03, -1.685274410527458e-01, 6.144499683874867e-01, -1.659684757020203e+02, 5.759534735623999e+02, 6.026651850318348e+05, 7.367554078078809e+03, -6.638813589477757e+04, 6.099252476898197e+05
122, 1.402968000000000e-01, 3.544456000000000e-03, 4.509030734051869e-05, 3.022305086366789e-03, -1.829409966094946e-01, 6.292742778381335e-01, -1.775643318168316e+02, 6.153665912535943e+02, 5.606521583792206e+05, 7.113452492768636e+03, -6.426355655766372e+04, 5.682643026974404e+05
123, 1.512935000000000e-01, 3.243024000000000e-03, 4.585157978603899e-05, 2.811295882523875e-03, -1.975928876253268e-01, 6.430388674866481e-01, -1.890185127614290e+02, 6.545301421394696e+02, 5.193520736187118e+05, 6.778987138110631e+03, -6.174261738056140e+04, 5.272378705937761e+05
124, 1.618466000000000e-01, 2.946179000000000e-03, 4.463935661914257e-05, 2.584389114856149e-03, -2.123556580776989e-01, 6.558234747026255e-01, -2.002536614073529e+02, 6.932414433774657e+02, 4.791055235186613e+05, 6.275586995991551e+03, -5.891868553117831e+04, 4.872923094928950e+05
125, 1.719248000000000e-01, 2.655704000000000e-03, 4.159536997587734e-05, 2.345019875979978e-03, -2.270963628567712e-01, 6.677100975817587e-01, -2.111938699353619e+02, 7.313157703794776e+02, 4.402565884823238e+05, 5.645451518304426e+03, -5.589338423747602e+04, 4.487573085524404e+05
126, 1.814989000000000e-01, 2.373364000000000e-03, 3.689365522953984e-05, 2.096681974516773e-03, -2.416812007311471e-01, 6.787852668436924e-01, -2.217676681966051e+02, 7.685922605392344e+02, 4.031458373503987e+05, 4.938679762349742e+03, -5.276329128079726e+04, 4.119524244151044e+05
127, 1.905404000000000e-01, 2.100903000000000e-03, 3.073587278800673e-05, 1.842921139228463e-03, -2.559754271362483e-01, 6.891372766449142e-01, -2.319070272778932e+02, 8.049274628342341e+02, 3.680530723370050e+05, 4.167073395353062e+03, -4.966166668306178e+04, 3.771977528786751e+05
128, 1.990233000000000e-01, 1.840017000000000e-03, 2.334559968138677e-05, 1.587253984850197e-03, -2.698480920309714e-01, 6.988572808035398e-01, -2.415497610663469e+02, 8.401992689896875e+02, 3.351606748027710e+05, 3.330131470727316e+03, -4.667774368403107e+04, 3.447125708612434e+05
129, 2.069223000000000e-01, 1.592393000000000e-03, 1.496413550524636e-05, 1.333193657479635e-03, -2.831708565393714e-01, 7.080353561191242e-01, -2.506374696429271e+02, 8.742937333738793e+02, 3.045201366277622e+05, 2.438894326144879e+03, -4.388561274020274e+04, 3.145741009250772e+05
130, 2.142143000000000e-01, 1.359751000000000e-03, 5.847525757901480e-06, 1.084193362950369e-03, -2.958215900783017e-01, 7.167580191858738e-01, -2.591172651018017e+02, 9.071009914778044e+02, 2.760014663468645e+05, 1.495019890041319e+03, -4.128814999169105e+04, 2.866576956324359e+05
131, 2.208774000000000e-01, 1.143720000000000e-03, -3.740360430263187e-06, 8.436791937898753e-04, -3.076830210948547e-01, 7.250995485774299e-01, -2.669394620459845e+02, 9.384957804108371e+02, 2.492599135927117e+05, 5.100693715706475e+02, -3.885889602723208e+04, 2.606080202178415e+05
132, 2.268939000000000e-01, 9.455361000000000e-04, -1.354240507055495e-05, 6.149533603038316e-04, -3.186480507307123e-01, 7.331142894638898e-01, -2.740595700606933e+02, 9.683317566786736e+02, 2.238080462761259e+05, -5.260630265820473e+02, -3.641544651471052e+04, 2.358604069701023e+05
133, 2.322460000000000e-01, 7.665862000000001e-04, -2.328684823823012e-05, 4.013687950297456e-04, -3.286127414438038e-01, 7.408159791049291e-01, -2.804349108715714e+02, 9.963969465472441e+02, 1.990680161879793e+05, -1.653919477819605e+03, -3.350372642496322e+04, 2.116111863651357e+05
134, 2.369133000000000e-01, 6.092434000000000e-04, -3.264565303960680e-05, 2.064811246873527e-04, -3.374722123930236e-01, 7.481544494749777e-01, -2.860258399222846e+02, 1.022369032741132e+03, 1.740146387231221e+05, -2.975520076418027e+03, -2.950477947376093e+04, 1.865680689696591e+05
135, 2.408804000000000e-01, 4.750271000000000e-04, -4.130656203798063e-05, 3.379138470041185e-05, -3.451322449680514e-01, 7.550103247083344e-01, -2.907971273216280e+02, 1.045827515188992e+03, 1.470610617305926e+05, -4.311539298409378e+03, -2.424793166836780e+04, 1.589512916055128e+05
136, 2.441551000000000e-01, 3.610512000000000e-04, -4.915319604177616e-05, -1.141121032809671e-04, -3.515405110692758e-01, 7.612270443715454e-01, -2.947223422951589e+02, 1.066364373407519e+03, 1.180468741776583e+05, -5.525833093646857e+03, -1.775155132604413e+04, 1.285717087087373e+05
137, 2.467325000000000e-01, 2.671960000000000e-04, -5.593142180626033e-05, -2.341650156353382e-04, -3.566311037810168e-01, 7.665532917217659e-01, -2.977790531690226e+02, 1.083400658767301e+03, 8.946597219184964e+04, -7.209755418789505e+03, -8.542289939440769e+03, 9.817371938907265e+04
138, 2.485345000000000e-01, 2.088133000000000e-04, -6.057020834612236e-05, -3.200696996429680e-04, -3.602307901936614e-01, 7.705129758273204e-01, -2.999552279817751e+02, 1.095799689277411e+03, 5.646130973111725e+04, -9.871206583765817e+03, 3.776453246458550e+02, 6.633681620811431e+04
139, 2.495362000000000e-01, 1.903924000000000e-04, -6.257272288963611e-05, -3.684296316780292e-04, -3.622665541268286e-01, 7.727656395032394e-01, -3.012520799952425e+02, 1.102829234854702e+03, 1.735999807864281e+04, -2.053352344177805e+03, -4.374870261451565e+03, 2.129403986699946e+04
140, 2.502041000000000e-01, 1.235855000000000e-04, -6.658909033837561e-05, -4.006960435617063e-04, -3.634990822580582e-01, 7.743933864031511e-01, -3.017238809065566e+02, 1.107617891174334e+03, 1.665111380529680e+03, -1.393778225569646e+02, -2.290333627083146e+03, 4.923280794089203e+03
141, -1.990233000000000e-01, 2.947129000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.312298049834356e+06, -4.517932552130765e+05, 1.017489938211872e+06, 2.209436941624676e+06
142, -1.905404000000000e-01, 3.108244000000000e-03, -1.395938870939524e-05, 3.369583918318635e-05, -5.452384052377721e-04, 1.696128135127635e-03, 2.047639821220882e-01, -8.676825204735779e-01, -1.115754452328691e+06, 1.529190626112116e+04, 4.816435656571961e+05, 1.485660783165250e+06
143, -1.814989000000000e-01, 3.252287000000000e-03, -2.974778255143339e-05, 1.202204683884723e-04, -1.282038006540634e-03, 7.745327303443140e-03, 2.730463345706515e-01, -5.838163424734555e-01, -9.722557925789501e+05, 8.312067350064445e+04, 4.678078908201308e+05, 1.410388732232703e+06
144, -1.719248000000000e-01, 3.378620000000000e-03, -4.396640316411863e-05, 2.486015969940829e-04, -2.176170398191414e-03, 1.767168047307068e-02, 2.674381128997982e-03, 1.278155198681758e+00, -7.515124652636545e+05, 4.817210342988136e+04, 3.875118327438581e+05, 1.113623406485596e+06
145, -1.618466000000000e-01, 3.486796000000000e-03, -5.612944868136806e-05, 4.137553711408987e-04, -3.278353086595047e-03, 3.136601772320986e-02, -6.834302244743060e-01, 5.082820228980466e+00, -5.501579365091523e+05, 4.775220303436484e+04, 3.338226982052275e+05, 8.962404310881214e+05
146, -1.512935000000000e-01, 3.576470000000000e-03, -6.654114528518366e-05, 6.108731162824072e-04, -4.636285587539416e-03, 4.869680280392211e-02, -1.794786587377752e+00, 1.110193793780777e+01, -3.894062322555991e+05, 4.765744036963490e+04, 2.898654124500641e+05, 7.260251257828760e+05
147, -1.402968000000000e-01, 3.647516000000000e-03, -7.518296129388538e-05, 8.347438015125736e-04, -6.274034596128323e-03, 6.945796926980954e-02, -3.335611439261036e+00, 1.951689277701131e+01, -2.527744696346689e+05, 4.522592628117232e+04, 2.532346066539764e+05, 5.876353461074092e+05
148, -1.288884000000000e-01, 3.699915000000000e-03, -8.201996485803714e-05, 1.080032403716230e-03, -8.214213962221731e-03, 9.337492138005596e-02, -5.308380648362651e+00, 3.040377383071562e+01, -1.347882516763316e+05, 4.328556746753147e+04, 2.217113721046885e+05, 4.778430863229643e+05
149, -1.171021000000000e-01, 3.733874000000000e-03, -8.703473878385466e-05, 1.341282052138032e-03, -1.048036608962297e-02, 1.200934663001999e-01, -7.717657298588382e+00, 4.371215741150142e+01, -3.239083488821055e+04, 4.128292477135915e+04, 1.940277437112048e+05, 3.949871949582922e+05
150, -1.049722000000000e-01, 3.749705000000000e-03, -9.021253258775953e-05, 1.612967284702689e-03, -1.309809516506787e-02, 1.491713151178805e-01, -1.057567186706993e+01, 5.924238504549949e+01, 5.732060932625072e+04, 3.935808691717840e+04, 1.691075937768085e+05, 3.386918441640199e+05
151, -9.253454000000000e-02, 3.747926000000000e-03, -9.155640711591298e-05, 1.889507397564239e-03, -1.609099887926281e-02, 1.800849273583552e-01, -1.389297744257447e+01, 7.666445234890664e+01, 1.363397053927456e+05, 3.752487399436021e+04, 1.461654099932756e+05, 3.085801017860690e+05
152, -7.982535000000000e-02, 3.729145000000000e-03, -9.109121044220088e-05, 2.165332041570492e-03, -1.947560041832508e-02, 2.122866455656969e-01, -1.766675486301401e+01, 9.564364372231086e+01, 2.061144294839867e+05, 3.582390230100114e+04, 1.245711057530205e+05, 3.017792325564832e+05
153, -6.688208000000000e-02, 3.694141000000000e-03, -8.887223848706324e-05, 2.434911302936680e-03, -2.328653769547284e-02, 2.452429718870030e-01, -2.192268347408352e+01, 1.159530377576864e+02, 2.676153284327186e+05, 3.430699292092674e+04, 1.037973359995059e+05, 3.122952565468457e+05
154, -5.374259000000000e-02, 3.643765000000000e-03, -8.498925457742751e-05, 2.692832641227040e-03, -2.758717509792002e-02, 2.783173812821140e-01, -2.673509669759535e+01, 1.372932614543023e+02, 3.214235330801962e+05, 3.293068004516727e+04, 8.341336526954906e+04, 3.332555840112146e+05
155, -4.044550000000000e-02, 3.578988000000000e-03, -7.957150789817212e-05, 2.933870781190200e-03, -3.244814395437975e-02, 3.107729870364853e-01, -3.216272366170143e+01, 1.592629415172497e+02, 3.677535759602993e+05, 3.142562952062499e+04, 6.317962039254457e+04, 3.592814290888308e+05
156, -2.702974000000000e-02, 3.500831000000000e-03, -7.278997418071125e-05, 3.153097928443746e-03, -3.794256343293367e-02, 3.419678901695364e-01, -3.825177875265014e+01, 1.817101742146767e+02, 4.065464684014182e+05, 2.970925392813823e+04, 4.306830682787449e+04, 3.865563379690735e+05
157, -1.353473000000000e-02, 3.410385000000000e-03, -6.486296309368231e-05, 3.345989983763236e-03, -4.415556897152448e-02, 3.716013093619528e-01, -4.507411067200874e+01, 2.048610931173173e+02, 4.375066448636162e+05, 2.815677762017901e+04, 2.301526564325280e+04, 4.119297556898962e+05
158, -9.637083000000000e-13, 3.308766000000000e-03, -5.605904516751401e-05, 3.508540833437177e-03, -5.117065194762174e-02, 3.997733672597074e-01, -5.267612580640174e+01, 2.292663484072328e+02, 4.599373129283382e+05, 2.719128180827042e+04, 2.776815563714437e+03, 4.327816658187708e+05
159, 1.353473000000000e-02, 3.197115000000000e-03, -4.669988017499933e-05, 3.637390740608923e-03, -5.904809799234506e-02, 4.268397015630960e-01, -6.105369183786150e+01, 2.557245740494454e+02, 4.728374321810849e+05, 2.709735610150553e+04, -1.797738703295567e+04, 4.471878365984029e+05
160, 2.702974000000000e-02, 3.076578000000000e-03, -3.715239697572901e-05, 3.730008072380124e-03, -6.782618387935119e-02, 4.530651492311017e-01, -7.017976582623479e+01, 2.848458654890738e+02, 4.752400354338217e+05, 2.627754485074708e+04, -3.885523001543237e+04, 4.556382705049763e+05
161, 4.044550000000000e-02, 2.948292000000000e-03, -2.778791934053860e-05, 3.784979440293630e-03, -7.750904831060246e-02, 4.783276252436843e-01, -7.999044660178754e+01, 3.166146565014038e+02, 4.669734247411044e+05, 2.015605618554848e+04, -5.703660172605711e+04, 4.611490611383037e+05
162, 5.374259000000000e-02, 2.813383000000000e-03, -1.892395161969705e-05, 3.802335733941807e-03, -8.804399564027754e-02, 5.022800497544522e-01, -9.036675547397797e+01, 3.505238883734067e+02, 4.493374735158862e+05, 7.290394485799545e+03, -6.724338099496900e+04, 4.620522797580052e+05
163, 6.688208000000000e-02, 2.672945000000000e-03, -1.083818205633702e-05, 3.783468751901628e-03, -9.936934163001754e-02, 5.247864409788146e-01, -1.011913904717929e+02, 3.860876209348477e+02, 4.281896290735180e+05, 1.191656013508524e+03, -6.882416198357659e+04, 4.486360775598893e+05
164, 7.982535000000000e-02, 2.528055000000000e-03, -3.758882164822392e-06, 3.730226368271278e-03, -1.114474248867315e-01, 5.458817858195388e-01, -1.123886952963276e+02, 4.229693934523225e+02, 4.063122711614182e+05, 2.443414046779424e+03, -6.709284098445238e+04, 4.255770799661849e+05
165, 9.253454000000000e-02, 2.379750000000000e-03, 2.185753762286580e-06, 3.644504637962514e-03, -1.242291547969493e-01, 5.656182795543314e-01, -1.238944628873180e+02, 4.608896189057133e+02, 3.844086615521361e+05, 4.527981731487584e+03, -6.553130315713474e+04, 4.018541248698180e+05
166, 1.049722000000000e-01, 2.229046000000000e-03, 6.926831883500648e-06, 3.528378554332073e-03, -1.376401692483386e-01, 5.840285127957805e-01, -1.356331261483967e+02, 4.995634317895110e+02, 3.624742153594111e+05, 5.103007142743074e+03, -6.438436301544770e+04, 3.798625610215632e+05
167, 1.171021000000000e-01, 2.076921000000000e-03, 1.041263079968619e-05, 3.384233300040520e-03, -1.515902319928095e-01, 6.011497803517041e-01, -1.475203839771225e+02, 5.387065891133823e+02, 3.403284839085205e+05, 4.843926549518208e+03, -6.293609721135836e+04, 3.583206630312519e+05
168, 1.288884000000000e-01, 1.924338000000000e-03, 1.260842727536215e-05, 3.214775810426346e-03, -1.659780862124115e-01, 6.170386792896756e-01, -1.594688581419003e+02, 5.780511957824183e+02, 3.180449851954848e+05, 4.568927888242873e+03, -6.089934627651096e+04, 3.363066458048648e+05
169, 1.402968000000000e-01, 1.772228000000000e-03, 1.350681766187086e-05, 3.022959312947477e-03, -1.806936079428563e-01, 6.317683872249482e-01, -1.713915997655661e+02, 6.173552002669120e+02, 2.958330005478407e+05, 4.388883077799235e+03, -5.838020615663716e+04, 3.139628441256340e+05
170, 1.512935000000000e-01, 1.621512000000000e-03, 1.313071268157795e-05, 2.811942599412608e-03, -1.956168944371822e-01, 6.454177343684786e-01, -1.832013673065501e+02, 6.563963059087642e+02, 2.738967275061911e+05, 4.139502502700498e+03, -5.556597521770585e+04, 2.917520708566825e+05
171, 1.618466000000000e-01, 1.473089000000000e-03, 1.153128660631720e-05, 2.585027277141929e-03, -2.106218485195983e-01, 6.580687972483057e-01, -1.948129291727765e+02, 6.949746585993934e+02, 2.524221777497182e+05, 3.744598846984485e+03, -5.253511657293795e+04, 2.699635015002104e+05
172, 1.719248000000000e-01, 1.327852000000000e-03, 8.785268379682608e-06, 2.345646539491588e-03, -2.255770098177472e-01, 6.698062059484715e-01, -2.061431058582912e+02, 7.329083950183070e+02, 2.315959749025016e+05, 3.239308754308528e+03, -4.937622026187547e+04, 2.487947175558883e+05
173, 1.814989000000000e-01, 1.186682000000000e-03, 4.992657120213268e-06, 2.097292769866926e-03, -2.403501883579434e-01, 6.807194659937061e-01, -2.171137477080200e+02, 7.700394933704325e+02, 2.116030047338431e+05, 2.667303619953289e+03, -4.617080099009405e+04, 2.284318249636424e+05
174, 1.905404000000000e-01, 1.050452000000000e-03, 2.741372774648043e-07, 1.843510796632675e-03, -2.548084487296416e-01, 6.909001909423989e-01, -2.276509185698133e+02, 8.062272942660360e+02, 1.925947342646542e+05, 2.040540857836522e+03, -4.305251621366399e+04, 2.091051822271129e+05
175, 1.990233000000000e-01, 9.200083000000000e-04, -5.232783201503076e-06, 1.587816768797396e-03, -2.688228772270803e-01, 7.004430394868622e-01, -2.376874615156358e+02, 8.413523516123424e+02, 1.746774912793810e+05, 1.360132523179320e+03, -4.010143827660588e+04, 1.909748890656456e+05
176, 2.069223000000000e-01, 7.961963000000000e-04, -1.137607684973867e-05, 1.333723738347011e-03, -2.822674555796294e-01, 7.094416846223508e-01, -2.471610525691878e+02, 8.753032083485916e+02, 1.578917510091742e+05, 6.381888893694722e+02, -3.739887229217465e+04, 1.741361116893128e+05
177, 2.142143000000000e-01, 6.798753000000000e-04, -1.799170003941885e-05, 1.084685202676083e-03, -2.950227547179241e-01, 7.179862886299757e-01, -2.560158694392866e+02, 9.079723033726629e+02, 1.421910162961423e+05, -1.198871825713177e+02, -3.494842031467857e+04, 1.585495555934910e+05
178, 2.208774000000000e-01, 5.718598000000000e-04, -2.490706349442875e-05, 8.441278483582387e-04, -3.069747394655398e-01, 7.261546147699418e-01, -2.642004818277110e+02, 9.392363749165407e+02, 1.274218216325768e+05, -9.053553151855176e+02, -3.274256008070300e+04, 1.440700014088154e+05
179, 2.268939000000000e-01, 4.727680000000000e-04, -3.194933384330301e-05, 6.153546858727644e-04, -3.180201499432778e-01, 7.340039685305193e-01, -2.716702108767325e+02, 9.689505704448226e+02, 1.133684051707823e+05, -1.730492456594510e+03, -3.059962862034784e+04, 1.303576055389566e+05
180, 2.322460000000000e-01, 3.832931000000000e-04, -3.893324775077949e-05, 4.017198229018672e-04, -3.280588444804708e-01, 7.415509837859160e-01, -2.783819269185761e+02, 9.969042796614380e+02, 9.977997215536084e+04, -2.629148520883787e+03, -2.809507391077795e+04, 1.168116462938946e+05
181, 2.369133000000000e-01, 3.046217000000000e-04, -4.563828880727403e-05, 2.067808288148348e-04, -3.369885326859092e-01, 7.487491577090166e-01, -2.842919923606566e+02, 1.022777044149939e+03, 8.618729978449058e+04, -3.671293562944255e+03, -2.466200131282821e+04, 1.025057268321893e+05
182, 2.408804000000000e-01, 2.375136000000000e-04, -5.184674045140668e-05, 3.404068712386145e-05, -3.447167785688938e-01, 7.554818764216122e-01, -2.893609079208830e+02, 1.046149618415709e+03, 7.184047215590472e+04, -4.728428057930885e+03, -2.020273054168754e+04, 8.657596528665708e+04
183, 2.441551000000000e-01, 1.805256000000000e-04, -5.744354412824265e-05, -1.139118868824156e-04, -3.511946105793635e-01, 7.615909132205321e-01, -2.935675330393540e+02, 1.066612231800003e+03, 5.667707287109921e+04, -5.801394631822941e+03, -1.461403908552069e+04, 6.897709369846054e+04
184, 2.467325000000000e-01, 1.335980000000000e-04, -6.223644925577568e-05, -2.340102926810934e-04, -3.563547048156899e-01, 7.668259567116751e-01, -2.968829670703014e+02, 1.083586116243355e+03, 4.208521679352809e+04, -7.171498930783826e+03, -6.240882184725073e+03, 5.081356596146498e+04
185, 2.485345000000000e-01, 1.044067000000000e-04, -6.558515410493829e-05, -3.199457283788282e-04, -3.600034613584433e-01, 7.707278673952134e-01, -2.992323927135879e+02, 1.095945814325087e+03, 2.470071501144906e+04, -9.241272562398299e+03, 8.831646810300554e+02, 3.398791608613986e+04
186, 2.495362000000000e-01, 9.519618000000000e-05, -6.717500861309355e-05, -3.683176847787723e-04, -3.620552637073768e-01, 7.729625731460814e-01, -3.005850592729379e+02, 1.102963752189199e+03, 2.901002344094496e+03, 1.992800108097441e+02, -7.354018982441392e+03, 1.495411931016343e+04
187, 2.502041000000000e-01, 4.696250000000000e-05, -7.029919563388675e-05, -4.006061584991234e-04, -3.633280881556309e-01, 7.745519976854709e-01, -3.011850620343297e+02, 1.107726273243557e+03, -5.737394822761134e+03, 2.538649337774771e+02, -2.700731608374263e+03, 8.066659677475332e+03
188, -1.990233000000000e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.321020365308663e+04, 2.283903643773498e+04, 9.951471147615961e+05, 1.990525942526583e+06
